time,dew_pt,temp,VP,AH,pi_inc
1972-01-01,280.1861,285.46356,10.146182055565374,0.0077014198512759,0.32348063672520494
1972-01-08,275.4138428571428,279.8616142857143,8.281344322349545,0.006347996710879871,0.25159605080982184
1972-01-15,279.76457571428574,284.78490999999997,11.625290587877874,0.008759429391588672,0.3594229297040927
1972-01-22,277.4614585714286,282.7384271428571,11.40238375934996,0.008592993275075744,0.7547881523870731
1972-01-29,281.0522985714286,286.24136571428573,11.612446446809416,0.008753481917772643,0.5750766875350267
1972-02-05,270.83287714285717,277.72597,5.585023647743666,0.004342421068158143,0.7188458594081854
1972-02-12,274.29073285714287,280.45031857142857,6.941822614120812,0.0053532371212034425,0.539134394556139
1972-02-19,274.8519057142857,281.99168142857144,7.4713173818306515,0.0057279087714185006,0.5031921015772512
1972-02-26,281.40448000000004,286.7480257142857,11.789928643315777,0.00887175377276027,0.4313075156618681
1972-03-04,281.78395571428575,285.96771714285717,12.065537065592574,0.009100031416634787,0.21565375783093405
1972-03-11,275.66526571428574,284.2925157142857,7.702347792878778,0.005857056488580014,0.28753834374631715
1972-03-18,283.1634342857143,288.8848942857143,12.648437041684312,0.009478147709738214,0.14376917187315857
1972-03-25,281.58707999999996,288.07265571428576,11.394634613070616,0.008562066195521342,0.4313075156618681
1972-04-01,280.4821757142857,286.72220714285714,11.29005624643271,0.008481349051879429,0.25159605080982184
1972-04-08,282.76374285714286,289.0567585714286,12.484013467213261,0.009333631496862328,0.14376917187315857
1972-04-15,286.8046814285714,293.5991585714286,16.67796250585798,0.012255525460883142,0.07188458595777548
1972-04-22,286.56174999999996,294.4202657142857,15.835355549350083,0.011642537930565256,0.14376917187315857
1972-04-29,282.5110771428571,290.80156999999997,12.264412127033356,0.009127040433834157,0.17971146485204634
1972-05-06,287.0094357142857,293.0181014285714,16.253446112799423,0.01201284371507777,0.14376917187315857
1972-05-13,288.79809857142857,292.9748728571429,18.21240737471004,0.013460707620737913,0.07188458595777548
1972-05-20,287.58838,294.89513,16.659731465387992,0.01224093415048413,0.14376917187315857
1972-05-27,287.87816857142855,297.7059371428572,16.998102620405366,0.01236955458184114,0.10782687889427083
1972-06-03,286.2047685714286,296.18577000000005,15.406400396253039,0.011261488930905743,0.21565375783093405
1972-06-10,289.70925714285715,300.59585571428573,19.198072891455585,0.013834380797355685,0.07188458595777548
1972-06-17,293.4170614285714,298.46420857142857,24.067063808543953,0.017472361178658486,0.03594229297888774
1972-06-24,290.71606285714284,299.4915614285714,20.439595544738886,0.014781556811913515,0.10782687889427083
1972-07-01,294.76159,300.8248885714285,26.09229109339125,0.018794211790968286,0.03594229297888774
1972-07-08,291.04321999999996,297.8192842857143,21.20027577886275,0.01540230561290073,0.10782687889427083
1972-07-15,292.28156,299.25095999999996,22.504972356698598,0.016295262957090016,0.21565375783093405
1972-07-22,294.12616142857144,301.0643914285714,25.105569065951133,0.018069683587534698,0.28753834374631715
1972-07-29,295.1189442857143,302.0404885714285,26.68448661817012,0.019144680539450815,0.25159605080982184
1972-08-05,294.62814857142854,299.6840257142857,25.861841726556833,0.018699474785273514,0.10782687889427083
1972-08-12,294.1843414285714,301.0546842857143,25.239731630597394,0.018170970613238042,0.03594229297888774
1972-08-19,294.7458557142857,300.5871214285714,26.069478579912808,0.018793715111030656,0.14376917187315857
1972-08-26,295.05765285714284,301.21052000000003,26.568760417354717,0.01911573787070533,0.03594229297888774
1972-09-02,291.0190214285714,299.6665414285714,20.798748589526223,0.015036398023385928,0.21565375783093405
1972-09-09,293.4921857142857,299.5771957142857,24.225286736756818,0.017515988681926015,0.10782687889427083
1972-09-16,291.92208,300.57618142857143,21.90846847722478,0.015793937640585728,0.17971146485204634
1972-09-23,294.3355785714286,299.77498,25.462521398469708,0.0184056674895627,0.21565375783093405
1972-09-30,293.0050042857143,297.6223214285714,23.78038225366737,0.017298343845005483,0.14376917187315857
1972-10-07,286.7459042857143,293.45658999999995,16.339538904926723,0.012034645631969428,0.14376917187315857
1972-10-14,287.34367285714285,294.88517,16.51276858729468,0.012124318033216215,0.39536522268298036
1972-10-21,285.78843,292.7729728571429,15.442680656247527,0.01138451738492493,0.10782687889427083
1972-10-28,283.91067000000004,288.82297857142856,13.566581876130954,0.010147074375477657,0.21565375783093405
1972-11-04,287.5042971428571,291.64324857142856,16.8626299475092,0.012505891198278928,0.10782687889427083
1972-11-11,282.65011428571427,287.65689142857144,12.26317795998853,0.009223307197474042,0.28753834374631715
1972-11-18,278.32227142857147,283.5013985714286,9.422924959461396,0.007166250196296272,0.17971146485204634
1972-11-25,274.83385714285714,279.56956142857143,7.20222552447494,0.005572511782826571,0.28753834374631715
1972-12-02,275.8198214285714,281.31100285714285,7.606865897534666,0.00585104462639553,0.21565375783093405
1972-12-09,283.55292714285713,286.33985,13.69800096345425,0.010319793583015314,0.25159605080982184
1972-12-16,278.1397257142857,281.64923857142855,9.645511736703165,0.007379237277676242,0.14376917187315857
1972-12-23,276.1305885714286,280.3022885714286,8.746212990654524,0.006705406513808915,0.28753834374631715
1972-12-30,277.5568285714286,281.4950214285714,8.874880535108575,0.006801702929279528,0.21565375783093405
1973-01-06,277.9845357142857,281.9747785714286,8.914862213492016,0.006841778974732057,0.4313075156618681
1973-01-13,267.63258285714284,273.45816857142853,4.23871510081981,0.0033537559635989,0.6649324199610499
1973-01-20,278.92375285714286,282.8512228571429,9.646996244612316,0.007366394407126171,0.4852209551090036
1973-01-27,277.6065614285714,283.0692957142857,8.724438363431352,0.006665647383167029,0.6289901269821621
1973-02-03,275.52276857142857,281.1364,7.9148124722043764,0.006068380816641043,0.39536522268298036
1973-02-10,276.29938714285714,281.42196,8.897832105577603,0.006784225179306542,0.41333636915122807
1973-02-17,272.14556571428574,278.13759714285715,6.401606312715386,0.004953441526193229,0.5031921015772512
1973-02-24,273.7160042857143,280.03240999999997,6.571373304259217,0.0050775635236452715,0.28753834374631715
