time,dew_pt,temp,VP,AH,pi_inc
1972-01-01,263.3694,270.98065,2.9469446288527608,0.0023564190364877,0.17153517926573614
1972-01-08,268.45678428571426,273.2974528571429,4.7313334974792705,0.003735413607676143,0.16081423055160218
1972-01-15,274.7563757142857,278.69246,7.550575091433558,0.005841682707700286,0.16438788013189165
1972-01-22,265.3659071428571,272.46893,4.135221891977972,0.0032574552944875574,0.12865138444930208
1972-01-29,267.8577457142857,274.1088742857143,4.930211958589152,0.003860005849218186,0.10006218790055699
1972-02-05,265.19724,271.2929842857143,3.7139785174947013,0.0029525436892384425,0.057178393084122967
1972-02-12,260.92352571428574,267.25353,2.5200642949745196,0.002037391678964043,0.07147299136517912
1972-02-19,271.88638285714285,276.0430742857143,5.741076333959287,0.004503291434882686,0.07504664093210135
1972-02-26,265.0147028571428,270.0979371428571,3.8966223865295184,0.003095803565104586,0.08219394006594583
1972-03-04,274.0885471428571,278.7192671428571,7.369684724394205,0.005678257505408115,0.0607520426510452
1972-03-11,264.23011428571425,273.5740842857143,3.561060894697672,0.0028005437345914003,0.06789934178488967
1972-03-18,274.4752128571428,277.75757857142855,6.9479226093067,0.005411446853438457,0.046457444383356264
1972-03-25,269.5436542857143,276.87041142857146,5.1837008541649015,0.0040379026308568575,0.06432569221796744
1972-04-01,269.43814857142854,276.9127785714286,5.048369715401442,0.0039400468589527145,0.046457444383356264
1972-04-08,271.24016714285716,277.63082142857144,5.5116356822698,0.0042946315311202425,0.02501554698182286
1972-04-15,274.5459328571429,280.3393885714286,7.225524274362937,0.005566186775254901,0.06432569221796744
1972-04-22,278.2062771428571,284.45724,9.178934717397883,0.006975447520529671,0.0607520426510452
1972-04-29,275.09078142857146,282.48346857142855,7.390454876582796,0.005658583365371087,0.07147299136517912
1972-05-06,282.80448571428576,288.06293714285715,12.624626693008214,0.00947574481665003,0.032162846115667325
1972-05-13,280.17900142857144,286.2268285714286,10.393608362610134,0.00785928454789203,0.032162846115667325
1972-05-20,286.11747,288.8916385714286,15.159625963726597,0.011366642544836686,0.032162846115667325
1972-05-27,282.23402,288.3597357142857,12.021606789763643,0.009015945785050643,0.042883794816434034
1972-06-03,285.87093857142855,290.66828857142855,15.224200750075758,0.011336481743834,0.0393101452495118
1972-06-10,286.4944,292.16609714285715,15.65280819101514,0.011602246861578529,0.05360474351720073
1972-06-17,286.1639885714286,291.6470014285714,16.20733457522405,0.01199029897891434,0.0393101452495118
1972-06-24,289.6518185714286,291.4586685714286,19.264005278725158,0.014301988155328429,0.05360474351720073
1972-07-01,289.1962414285714,292.4128042857143,18.476877481789018,0.013687340748531073,0.046457444383356264
1972-07-08,289.0201514285714,293.00401714285715,18.454501533829596,0.013625442841916599,0.0893412391997903
1972-07-15,292.20945857142857,296.1518442857143,22.525265697790765,0.016466356921807614,0.06432569221796744
1972-07-22,295.91870857142857,299.23208571428574,28.01003349317366,0.020282640936575686,0.0893412391997903
1972-07-29,290.12215714285713,297.02288,19.923628288454,0.014504863318851013,0.057178393084122967
1972-08-05,290.3398314285714,295.6324585714286,20.024978250459156,0.014668382003715928,0.046457444383356264
1972-08-12,287.4303885714286,294.35788142857143,16.89528946692878,0.012419271646829114,0.042883794816434034
1972-08-19,288.3858085714286,294.6283042857143,17.71886417670572,0.01301869313559423,0.046457444383356264
1972-08-26,290.5894914285714,296.77689428571426,20.479924556593453,0.014936451706901999,0.05360474351720073
1972-09-02,290.71979999999996,295.8121871428571,20.507383532952257,0.015014017188827543,0.06432569221796744
1972-09-09,287.0220442857143,292.69420285714284,16.170554376399323,0.011964069790176514,0.05360474351720073
1972-09-16,286.76451,292.7543057142857,16.331402677969884,0.01206458940918756,0.032162846115667325
1972-09-23,287.4676028571429,292.09757,17.06902027406442,0.012627135481143527,0.07504664093210135
1972-09-30,289.0999,292.3648442857143,18.523915710860496,0.013712217742985972,0.042883794816434034
1972-10-07,283.0983957142857,287.9257071428571,12.852896632704727,0.009652607661873513,0.042883794816434034
1972-10-14,277.64914571428574,284.21319714285715,8.748264555651046,0.006661506104583657,0.05360474351720073
1972-10-21,273.6829471428572,280.64266000000003,6.751728233505387,0.005191445449166387,0.06789934178488967
1972-10-28,279.94691714285716,283.8693085714286,10.338052126169401,0.00787090960754877,0.06432569221796744
1972-11-04,279.73249,283.7201542857143,10.385404505789873,0.007897588119959158,0.050031093950278493
1972-11-11,278.94857,282.09882571428574,9.511140701376446,0.0072951324813933,0.046457444383356264
1972-11-18,275.25717285714285,278.68662714285716,7.594055575127321,0.005881032804386685,0.0607520426510452
1972-11-25,269.1369514285715,274.6708242857143,4.859486371697072,0.0038198625276100852,0.07147299136517912
