time,dew_pt,temp,VP,AH,pi_inc
1972-01-01,276.09552,278.91696,7.628788561585252,0.0059265162847189,0.5657459286667634
1972-01-08,271.07482142857145,275.64703714285713,5.8284161875488065,0.0045554438878728145,0.37716395244450895
1972-01-15,273.2903414285714,279.7709757142857,7.582723307457781,0.005811558586048157,0.9429098811598241
1972-01-22,276.03248571428577,280.7084314285714,9.796236336946956,0.007456836047115158,0.6600369167778907
1972-01-29,273.8706971428571,279.65022285714286,7.249585438328164,0.005571192838850815,0.8957643870799846
1972-02-05,266.99217,274.20108714285715,4.025604571246189,0.003176595102193643,1.1314918573820787
1972-02-12,271.9668642857143,277.43221714285716,5.925866822250926,0.004614624962313185,0.7543279048890179
1972-02-19,271.23521857142856,280.1711514285714,5.649690669205042,0.0043624878921088,0.5186004346354757
1972-02-26,278.33419428571426,283.82437285714286,9.34048308004135,0.0071100774969467,0.23572747030209398
1972-03-04,277.5538942857143,283.60528285714287,9.220555754439875,0.0069926765719408295,0.2828729643333817
1972-03-11,274.2022257142857,283.30003142857146,7.121075675815818,0.0054222541854999145,0.18858197622225448
1972-03-18,281.18246,287.74074,11.151229932097674,0.008382604444197713,0.14143648219096674
1972-03-25,278.60161571428574,286.28880857142855,9.278401746067832,0.007011653581770372,0.4714549405556362
1972-04-01,277.29335714285713,283.6061785714286,9.010787838618432,0.006848156018488714,0.14143648219096674
1972-04-08,279.4991614285714,286.83007000000003,10.433329411375254,0.007834292554662644,0.14143648219096674
1972-04-15,286.33942,293.15930285714285,16.576857649436263,0.0121758832325915,0.14143648219096674
1972-04-22,285.08525285714285,292.14906571428577,14.458805307590284,0.010710965746450214,0.2828729643333817
1972-04-29,281.12316428571427,288.9956942857143,11.18220757543573,0.008372038993664187,0.37716395244450895
1972-05-06,285.6373114285714,291.8623457142857,14.856635127676936,0.011021728046148942,0.09429098811112724
1972-05-13,285.5555171428572,291.2338328571429,14.75555810739695,0.010971255639213714,0.09429098811112724
1972-05-20,284.8903128571429,294.67868,13.95512899163092,0.010260184464743843,0.047145494079839506
1972-05-27,286.10160428571425,298.18744428571426,15.105668612667786,0.010975929171260727,0.3300184584132212
1972-06-03,286.02140142857144,295.76046142857143,15.229757679787257,0.011147377094926901,0.047145494079839506
1972-06-10,289.3925385714286,300.44036857142856,18.75025407406724,0.013521211750756601,0.18858197622225448
1972-06-17,290.4461657142857,297.98677142857144,20.22594569677862,0.014702140495479087,0.047145494079839506
1972-06-24,289.02707571428573,298.90401,18.42727225654566,0.01334926103309017,0.18858197622225448
1972-07-01,293.8610885714285,300.81100428571426,24.759519871857538,0.017833416340551002,0.09429098811112724
1972-07-08,289.29235857142857,296.01957714285714,19.07635693396793,0.013938905006067972,0.047145494079839506
1972-07-15,292.9959957142857,299.09634142857146,23.44497118124917,0.016983055958644782,0.23572747030209398
1972-07-22,293.4830942857143,301.46254714285715,24.10616122831118,0.017326443905015386,0.09429098811112724
1972-07-29,293.0819514285714,302.5873571428571,23.53101493260467,0.016853335376827455,0.18858197622225448
1972-08-05,291.95373714285716,299.74033000000003,21.956925697966764,0.015870822108553655,0.14143648219096674
1972-08-12,292.17023,299.9760871428571,22.294815511986872,0.0161055201645977,0.23572747030209398
1972-08-19,293.62014285714287,301.2427528571429,24.33763495296883,0.017507322317531587,0.23572747030209398
1972-08-26,293.2299914285714,300.75421142857147,23.777035657909966,0.017138568833540885,0.047145494079839506
1972-09-02,289.8807428571428,298.52187142857144,19.34284618193414,0.014039164870900645,0.23572747030209398
1972-09-09,292.32306,297.49491,22.597004243009284,0.016447390906145172,0.23572747030209398
1972-09-16,292.01727,299.67168,22.075749230814957,0.015958717974481257,0.14143648219096674
1972-09-23,293.3182814285714,297.85916428571426,24.139142824271858,0.01754161432058094,0.09429098811112724
1972-09-30,292.0909571428571,295.08631857142854,23.04347664191448,0.01687495570371164,0.2828729643333817
1972-10-07,285.6288214285714,292.04624714285717,14.838373811479377,0.010994621007122899,0.09429098811112724
1972-10-14,287.77450857142856,293.8301342857143,17.038328436459075,0.012552321026697214,0.14143648219096674
1972-10-21,282.80493285714283,289.18091428571427,12.825516401250436,0.0095587874804941,0.23572747030209398
1972-10-28,281.53986285714285,285.81566,11.548761132377328,0.008729404333835242,0.18858197622225448
1972-11-04,284.8407485714286,288.12719,14.520479360344408,0.010881741119075241,0.09429098811112724
1972-11-11,280.3498542857143,284.85773714285716,10.403373167108203,0.007905716373458315,0.14143648219096674
1972-11-18,275.97976857142856,280.9699514285714,7.819021775014007,0.006010688405846586,0.37716395244450895
1972-11-25,272.86364142857144,276.58583285714286,6.099819795791849,0.0047770966957788,0.3300184584132212
1972-12-02,273.12485,278.6280585714286,6.220475587332435,0.004833541858101286,0.4714549405556362
1972-12-09,274.7198528571429,278.47371857142855,7.763735672804669,0.005990799925980015,0.4714549405556362
1972-12-16,268.43488142857143,273.24190714285714,4.554239707773538,0.0036061464397467995,0.23572747030209398
1972-12-23,272.4425457142857,276.73881714285716,6.2817205489350725,0.004899811890318543,0.5186004346354757
1972-12-30,276.2530357142858,279.9818985714286,8.10855274442518,0.0062460451272541,0.2828729643333817
1973-01-06,271.02249714285716,276.17674857142856,5.3800290902293835,0.004217647925294357,0.3535912054288651
1973-01-13,264.31079857142856,269.7456714285714,3.2015497458892175,0.0025706216986168856,0.40073669946015283
1973-01-20,277.69131,281.7908357142857,8.92254440402296,0.006834842531728914,0.40073669946015283
1973-01-27,275.892,280.4037257142857,7.795933151208404,0.0060120859352713,0.49502768761983185
