time,dew_pt,temp,VP,AH,pi_inc
1972-01-01,264.53073,268.83286,3.227891634164373,0.0026016892402615,5.425423162651081
1972-01-08,260.22358,264.2212542857143,2.5683847141103167,0.0020841042333598287,2.504041459651779
1972-01-15,255.33291428571425,260.4448342857143,2.01977217009088,0.0016418175963684284,4.173402432752964
1972-01-22,262.89248428571426,266.8991,2.9875804344891788,0.0024129835142761,1.6693609731011856
1972-01-29,249.1835228571429,253.56774285714286,1.1128301621609047,0.0009346440730745428,2.0867012164487093
1972-02-05,255.35209285714285,259.1453528571428,1.6032840423557941,0.0013345104667921714,1.2520207298981165
1972-02-12,256.0791042857143,259.49828142857143,1.7047747534138133,0.0014160846273034856,0.4173402433475235
1972-02-19,264.2729342857143,268.6698657142857,3.251681015904422,0.0026165009894596855,1.2520207298981165
1972-02-26,262.08264142857143,266.80957,2.7642029555663137,0.002236051413646443,0.8346804865505928
1972-03-04,261.3338242857143,266.3050685714286,2.7356407919896255,0.002206565986752657,0.0
1972-03-11,264.38860571428575,271.75307285714285,3.4787584200904904,0.0027509292788650713,0.4173402433475235
1972-03-18,273.10001,277.3845214285715,6.169315642066975,0.004818332673931515,0.0
1972-03-25,271.70660571428573,276.9708642857143,5.698171263875291,0.0044500075745325576,0.8346804865505928
1972-04-01,265.8524342857143,271.37201714285715,3.6690198100413225,0.002924885798858557,0.0
1972-04-08,269.99588,277.30293571428575,5.144011110585906,0.004001317009114729,0.4173402433475235
1972-04-15,274.9735028571429,280.69843285714285,7.083668156227427,0.005465892273671643,2.0867012164487093
1972-04-22,274.4230014285714,280.5270514285714,6.792688607460085,0.005244124517623857,1.2520207298981165
1972-04-29,274.48135142857143,279.7135657142857,7.027199610844607,0.0054379009084191,0.4173402433475235
1972-05-06,277.4856785714286,281.77767857142857,8.474583776963685,0.006513379966584285,0.8346804865505928
1972-05-13,278.00976857142854,282.3121857142857,8.858751775528484,0.006793065484515471,0.4173402433475235
1972-05-20,283.84823,292.3960114285714,13.125450914994191,0.009714269317869144,0.4173402433475235
1972-05-27,285.8703085714286,291.4053285714286,14.882375097161248,0.011061883828744857,0.4173402433475235
1972-06-03,283.35524142857145,289.97921285714284,12.857124206858874,0.00958620288283677,0.8346804865505928
1972-06-10,288.1287128571429,294.08105571428575,17.314933316092347,0.012748848838660386,1.2520207298981165
1972-06-17,285.4614914285714,292.36720857142853,14.711147417991189,0.010887759490307344,0.4173402433475235
1972-06-24,283.6743,289.49978714285714,13.239024292469326,0.009885684347453785,0.0
1972-07-01,285.9851742857143,293.4875914285714,15.001154316183701,0.011073013077742071,0.8346804865505928
1972-07-08,282.3240642857143,290.40409142857146,11.959562287215189,0.008907186224246785,2.0867012164487093
1972-07-15,287.3072942857143,295.8512428571429,16.415338096766785,0.01201446163458576,0.8346804865505928
1972-07-22,286.5752071428572,293.3162428571428,15.78788912928569,0.011652704829707141,1.6693609731011856
1972-07-29,289.04551857142854,294.9442357142857,18.28035531471182,0.013430164900030715,0.8346804865505928
1972-08-05,286.3896985714286,292.6127528571428,15.548366502154607,0.011497487377269027,1.6693609731011856
1972-08-12,286.28309,293.9849528571429,15.441758950073247,0.011364470906938814,0.8346804865505928
1972-08-19,290.0759914285714,300.4082471428571,19.491428834527003,0.014058987522290744,1.2520207298981165
1972-08-26,284.5607414285715,292.86644571428576,13.797362342815278,0.010190173827534543,0.4173402433475235
1972-09-02,282.6454242857143,294.0825157142857,12.23643211044843,0.008992611160699158,0.8346804865505928
1972-09-09,282.42417,291.2194214285714,11.898490254169635,0.00884422938127497,0.4173402433475235
1972-09-16,282.83775714285713,292.3386871428571,12.48456819440638,0.0092489724381415,0.4173402433475235
1972-09-23,277.7874785714286,291.9016242857143,9.087220522736672,0.006721705593204943,0.8346804865505928
1972-09-30,274.2823342857143,283.99488285714284,6.8109885945323185,0.005192293543454485,0.8346804865505928
1972-10-07,277.4541642857143,286.55374857142857,8.524761700640562,0.006437291320453743,0.0
1972-10-14,276.67104571428575,283.61134,8.151151815518686,0.006213580204137886,1.2520207298981165
1972-10-21,269.0858457142857,277.2160985714286,4.832136063884069,0.003763397347662057,0.4173402433475235
1972-10-28,272.89223714285714,278.4749614285714,6.148542898078296,0.004777794172977671,0.4173402433475235
1972-11-04,270.33300285714284,273.94516285714286,5.056062908213148,0.003996608851633286,0.0
1972-11-11,272.60401,276.04949142857146,5.973556819966576,0.0046854981754519,0.4173402433475235
1972-11-18,266.8638342857143,269.88522,3.9021987537830105,0.0031305051005724002,0.4173402433475235
1972-11-25,267.52605857142856,271.05623142857144,4.078255038722628,0.0032591769358837,0.4173402433475235
1972-12-02,265.61129857142856,270.41261142857144,3.5638883235220815,0.0028517587853434567,0.8346804865505928
1972-12-09,248.8359942857143,252.84102714285714,0.892737643330549,0.0007628415645147144,0.4173402433475235
1972-12-16,253.62353857142858,256.91030714285716,1.3649630569891296,0.0011481351404351427,0.0
1972-12-23,268.4443142857143,271.20658428571426,4.431445713203144,0.0035350709441671567,0.4173402433475235
1972-12-30,267.4006271428571,270.9955157142857,4.125278252886518,0.003291278998239243,1.6693609731011856
1973-01-06,255.74886714285714,259.5405271428571,1.7507241695788383,0.0014484684743650428,0.8346804865505928
1973-01-13,255.45632714285713,258.83450714285715,1.8537949695750382,0.0015239832784580715,1.460690851427424
1973-01-20,270.08309999999994,273.9308885714286,4.955285796200573,0.003916329079822071,1.460690851427424
1973-01-27,267.30940000000004,271.2339114285714,4.0539946587554985,0.003235729941317171,2.295371337978017
1973-02-03,264.40981999999997,269.4699,3.2939137997800123,0.0026423004418924,2.0867012164487093
1973-02-10,261.23828,266.97400714285715,2.6942233266193982,0.0021756578048494,1.6693609731011856
1973-02-17,261.6643957142857,265.33628571428574,2.882702068247249,0.0023299211779906144,1.8780310947749475
1973-02-24,267.31945428571424,272.55258285714285,4.0210831476586675,0.003195917618410014,1.460690851427424
1973-03-03,271.2672914285714,275.4529042857143,5.428746577952615,0.004266100027568886,1.460690851427424
1973-03-10,270.77234857142855,275.6241214285714,5.241847217004161,0.004118763001540343,0.8346804865505928
1973-03-17,272.00352571428573,275.70041857142854,5.841732688803826,0.004581435994456928,1.0433506082243547
1973-03-24,272.00025714285715,276.96950571428573,5.770221113768268,0.004511499658418114,2.0867012164487093
1973-03-31,271.38277285714287,277.0013942857143,5.528183085777958,0.004319779867107257,1.2520207298981165
1973-04-07,270.66081142857144,278.2086914285714,5.2412885769384605,0.0040789501423068005,0.8346804865505928
1973-04-14,268.3334585714286,277.3203957142857,4.706716895544133,0.003647664076890414,0.20867012167376175
1973-04-21,275.13442285714285,282.77329,7.499029846279364,0.0057271422571593565,0.8346804865505928
1973-04-28,273.0219042857143,280.3462742857143,6.181540568937378,0.0047755580788164135,0.6260103648768311
1973-05-05,275.4646257142857,283.03105142857146,7.471735052887697,0.005709133137104014,0.6260103648768311
1973-05-12,274.92714571428576,286.2994814285714,7.254399513969242,0.005485871753350228,0.20867012167376175
1973-05-19,272.8660342857143,287.38872285714285,6.203195181698052,0.0046645104467665285,0.4173402433475235
1973-05-26,278.6049414285714,289.1024128571429,9.239373236014947,0.006924830588852543,1.460690851427424
1973-06-02,282.5439714285714,289.07787,12.095978072656965,0.009053796765280528,0.6260103648768311
1973-06-09,282.03022142857145,292.08149000000003,11.671805529180208,0.008644802775327299,0.6260103648768311
1973-06-16,285.6250485714286,294.39390714285713,14.757107072125974,0.010851576399307445,0.4173402433475235
1973-06-23,281.51378857142856,290.82969428571425,11.13933043592206,0.008294694923197786,0.20867012167376175
1973-06-30,283.9617342857143,295.2915271428571,13.134656262659515,0.009636068046008627,0.20867012167376175
1973-07-07,287.0900757142857,298.22335571428573,16.20908175232741,0.011770809031715127,0.8315831706195237
1973-07-14,284.53330571428575,298.79875,13.964284415585869,0.010113009285414714,1.0394789632744046
1973-07-21,283.2184128571429,295.16977285714285,12.487634478703962,0.009166124796564371,0.8315831706195237
1973-07-28,286.4403128571429,294.04616142857145,15.49073887840279,0.011416517395308285,1.0394789632744046
1973-08-04,284.4773871428571,296.09259000000003,13.59696669426469,0.009950407927631499,0.8315831706195237
1973-08-11,285.6947542857143,296.71821,14.768670167312724,0.0107793416405946,1.6631663410948614
1973-08-18,286.08290285714287,298.2514171428571,15.088868761968213,0.010965225338172643,1.0394789632744046
1973-08-25,288.5722742857143,297.23321714285714,17.756460274553525,0.012949319977726229,0.8315831706195237
1973-09-01,287.2765028571429,299.5080828571428,16.368297219562344,0.011843495549635,1.0394789632744046
1973-09-08,283.7404,291.36386857142855,13.09408085254454,0.009732973092226071,0.20789579265488092
1973-09-15,281.29574142857143,288.41310857142855,11.270293443530994,0.008445139281689813,1.2473747557850996
1973-09-22,278.5889457142857,285.17913571428574,9.308568842200016,0.0070570927380524135,0.6236873779646428
