time,dew_pt,temp,VP,AH,pi_inc
1972-01-01,269.1418,272.6298,4.59382488360412,0.0036510681362761,0.15032767612484854
1972-01-08,263.29846857142854,266.83382142857147,3.012440818926163,0.002440059545757857,0.15972315587994232
1972-01-15,262.6183314285714,266.09770428571426,3.2597571562253154,0.002617402240091286,0.11274575709363642
1972-01-22,262.5009057142857,265.5324357142857,3.103599530829981,0.0025059590500976286,0.08925705770048346
1972-01-29,255.38313285714284,259.33391571428575,1.6832530573253754,0.0013957239328033712,0.0939547975834489
1972-02-05,257.04281714285713,260.3845671428572,1.8919920231052247,0.0015654631906038858,0.04932626872778861
1972-02-12,253.99980142857143,257.63651571428574,1.565042949343089,0.0012997605945837573,0.07046609817945883
1972-02-19,264.05057714285715,266.89895571428576,3.284814262860436,0.0026543127819046142,0.04462852884482316
1972-02-26,258.4224114285714,262.0893742857143,2.092219319656747,0.001722492163155157,0.037581919031212135
1972-03-04,260.31674714285714,263.4475914285714,2.4613670052561463,0.002014389638396186,0.04462852884482316
1972-03-11,258.87742285714285,263.4947142857143,2.2154543807959004,0.0018086434199493,0.046977398786305885
1972-03-18,268.62441857142863,271.15967142857147,4.508509496076456,0.0035973035879861286,0.046977398786305885
1972-03-25,264.5985857142857,268.7072171428572,3.5160042150949145,0.0028158905035445855,0.04932626872778861
1972-04-01,266.48357857142855,270.2157442857143,3.85007836850318,0.003082280507671057,0.035233049089729414
1972-04-08,263.5497514285715,267.96730285714284,3.11821873445133,0.002513348004757529,0.05637287855223678
1972-04-15,271.2378185714286,274.56651999999997,5.508708428056965,0.004338742933225186,0.02818643927611839
1972-04-22,273.1108242857143,276.78860000000003,6.21605026450083,0.004863983658464828,0.04462852884482316
1972-04-29,270.9247785714286,275.8156242857143,5.302289348324377,0.004162209829649257,0.037581919031212135
1972-05-06,276.1193285714286,279.39995285714286,7.717621871150776,0.005981197957687842,0.046977398786305885
